"seccion","X.x","munn.x","edon.x","disloc2015","disloc2017","disfed2017","X.y","edon.y","munn.y","escenario1","escenario2","escenario3_cg","escenario3","pan_cnv1","pri_clv1","panal_cnv2","pan_cnv2","prd_cnv2","pri_clv2","pt_clv2","pvem_clv2","esc1_panCNV1","esc1_priCLV1","esc2_panalCNV2","esc2_panCNV2","esc2_prdCNV2","esc2_priCLV2","esc2_ptCLV2","esc2_pvemCLV2","SQ","dsiSQ_E1","dsiSQ_E3"
1377,1354,30,26,5,5,2,1354,26,30,15,15,15,15,15,3,15,15,15,8,2,10,1,0,1,1,1,0,0,0,5,0.705,0.705
1378,1355,30,26,5,5,2,1355,26,30,15,15,14,15,15,3,15,15,15,8,2,10,1,0,1,1,1,0,0,0,5,0.705,0.705
1379,1356,30,26,5,5,2,1356,26,30,15,15,14,15,15,3,15,15,15,8,2,10,1,0,1,1,1,0,0,0,5,0.705,0.705
1380,1357,30,26,5,5,2,1357,26,30,15,15,14,15,15,3,15,15,15,8,2,10,1,0,1,1,1,0,0,0,5,0.705,0.705
1381,1358,30,26,5,5,2,1358,26,30,15,15,14,15,15,3,15,15,15,8,2,10,1,0,1,1,1,0,0,0,5,0.705,0.705
1382,1359,30,26,5,5,2,1359,26,30,15,15,14,15,15,3,15,15,15,8,2,10,1,0,1,1,1,0,0,0,5,0.705,0.705
1383,1360,30,26,5,5,2,1360,26,30,15,15,14,15,15,3,15,15,15,8,2,10,1,0,1,1,1,0,0,0,5,0.705,0.705
1384,1361,30,26,5,5,2,1361,26,30,15,15,14,15,15,3,15,15,15,8,2,10,1,0,1,1,1,0,0,0,5,0.705,0.705
1385,1362,30,26,5,5,2,1362,26,30,15,15,14,15,15,3,15,15,15,8,2,10,1,0,1,1,1,0,0,0,5,0.705,0.705
1386,1363,30,26,5,5,2,1363,26,30,15,15,14,15,15,3,15,15,15,8,2,10,1,0,1,1,1,0,0,0,5,0.705,0.705
1387,1364,30,26,5,5,2,1364,26,30,15,15,14,15,15,3,15,15,15,8,2,10,1,0,1,1,1,0,0,0,5,0.705,0.705
1388,1365,30,26,5,5,2,1365,26,30,15,15,14,15,15,3,15,15,15,8,2,10,1,0,1,1,1,0,0,0,5,0.705,0.705
1389,1366,30,26,5,5,2,1366,26,30,15,15,14,15,15,3,15,15,15,8,2,10,1,0,1,1,1,0,0,0,5,0.705,0.705
1390,1367,30,26,5,5,2,1367,26,30,15,15,14,15,15,3,15,15,15,8,2,10,1,0,1,1,1,0,0,0,5,0.705,0.705
1391,1368,30,26,5,5,2,1368,26,30,15,15,14,15,15,3,15,15,15,8,2,10,1,0,1,1,1,0,0,0,5,0.705,0.705
1392,1369,30,26,5,5,2,1369,26,30,15,15,14,15,15,3,15,15,15,8,2,10,1,0,1,1,1,0,0,0,5,0.705,0.705
1393,1370,30,26,5,5,2,1370,26,30,15,15,14,15,15,3,15,15,15,8,2,10,1,0,1,1,1,0,0,0,5,0.705,0.705
1394,1371,30,26,5,5,2,1371,26,30,15,15,14,15,15,3,15,15,15,8,2,10,1,0,1,1,1,0,0,0,5,0.705,0.705
1395,1372,30,26,5,5,2,1372,26,30,15,15,14,15,15,3,15,15,15,8,2,10,1,0,1,1,1,0,0,0,5,0.705,0.705
1396,1373,49,26,11,11,5,1373,26,49,9,9,9,9,9,7,9,9,9,5,11,8,1,0,1,1,1,0,0,0,11,0.264,0.264
1397,1374,49,26,11,11,5,1374,26,49,9,9,9,9,9,7,9,9,9,5,11,8,1,0,1,1,1,0,0,0,11,0.264,0.264
1398,1375,49,26,11,11,5,1375,26,49,9,9,9,9,9,7,9,9,9,5,11,8,1,0,1,1,1,0,0,0,11,0.264,0.264
1399,1376,49,26,11,11,5,1376,26,49,9,9,9,9,9,7,9,9,9,5,11,8,1,0,1,1,1,0,0,0,11,0.264,0.264
1400,1377,49,26,11,11,5,1377,26,49,9,9,9,9,9,7,9,9,9,5,11,8,1,0,1,1,1,0,0,0,11,0.264,0.264
1401,1378,49,26,11,11,5,1378,26,49,9,9,9,9,9,7,9,9,9,5,11,8,1,0,1,1,1,0,0,0,11,0.264,0.264
1402,1379,49,26,11,11,5,1379,26,49,9,9,9,9,9,7,9,9,9,5,11,8,1,0,1,1,1,0,0,0,11,0.264,0.264
1403,1380,49,26,11,11,5,1380,26,49,9,9,9,9,9,11,9,9,9,5,11,8,1,0,1,1,1,0,0,0,11,0.264,0.264
1404,1381,49,26,11,11,5,1381,26,49,9,9,9,9,9,7,9,9,9,5,11,8,1,0,1,1,1,0,0,0,11,0.264,0.264
1405,1382,49,26,11,11,5,1382,26,49,9,9,9,9,9,7,9,9,9,5,11,8,1,0,1,1,1,0,0,0,11,0.264,0.264
1406,1383,49,26,11,11,5,1383,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1407,1384,49,26,11,11,5,1384,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1408,1385,30,26,5,11,2,1385,26,30,14,14,14,14,14,2,14,14,14,7,6,11,1,0,1,1,1,0,0,0,4,0.593,0.585
1409,1386,30,26,5,11,2,1386,26,30,14,14,14,14,14,3,14,14,14,7,6,11,1,0,1,1,1,0,0,0,4,0.593,0.585
1410,1387,30,26,5,11,2,1387,26,30,14,14,14,14,14,3,14,14,14,7,6,11,1,0,1,1,1,0,0,0,4,0.593,0.585
1411,1388,30,26,5,11,2,1388,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1412,1389,30,26,5,11,2,1389,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1413,1390,30,26,5,11,2,1390,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1414,1391,30,26,5,11,2,1391,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1415,1392,30,26,5,11,2,1392,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1416,1393,30,26,5,11,2,1393,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1417,1394,30,26,5,11,2,1394,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1418,1395,30,26,5,11,2,1395,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1419,1396,30,26,5,11,2,1396,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1420,1397,30,26,5,11,2,1397,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1421,1398,30,26,5,11,2,1398,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1422,1399,30,26,5,11,2,1399,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1423,1400,30,26,5,11,2,1400,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1424,1401,30,26,5,11,2,1401,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1425,1402,30,26,5,11,2,1402,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1426,1403,30,26,5,11,2,1403,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1427,1404,30,26,5,11,2,1404,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1428,1405,30,26,5,11,2,1405,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1429,1406,30,26,5,11,2,1406,26,30,14,14,14,14,14,2,14,14,14,7,6,11,1,0,1,1,1,0,0,0,4,0.593,0.585
1430,1407,30,26,5,11,2,1407,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1431,1408,30,26,5,11,2,1408,26,30,15,15,14,15,15,2,15,15,15,8,2,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1432,1409,30,26,5,11,2,1409,26,30,14,14,14,14,14,2,15,14,14,7,6,11,1,0,0,1,1,0,0,0,4,0.593,0.585
1433,1410,30,26,5,11,2,1410,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1434,1411,30,26,5,11,2,1411,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1435,1412,30,26,5,11,2,1412,26,30,15,15,14,15,15,2,15,15,15,8,2,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1436,1413,30,26,5,11,2,1413,26,30,15,15,14,15,15,2,15,15,15,8,6,11,1,0,1,1,1,0,0,0,5,0.705,0.705
1437,1414,30,26,5,11,2,1414,26,30,14,14,14,14,14,2,14,14,14,7,6,11,1,0,1,1,1,0,0,0,4,0.593,0.585
1438,1415,30,26,5,11,2,1415,26,30,14,14,14,14,14,3,14,14,14,7,6,11,1,0,1,1,1,0,0,0,4,0.593,0.585
1439,1416,30,26,5,11,2,1416,26,30,14,14,14,14,14,3,14,14,14,7,6,11,1,0,1,1,1,0,0,0,4,0.593,0.585
1440,1417,30,26,5,11,2,1417,26,30,14,14,14,14,14,3,14,14,14,7,6,11,1,0,1,1,1,0,0,0,4,0.593,0.585
1441,1418,30,26,5,11,2,1418,26,30,14,14,14,14,14,3,14,14,14,7,6,11,1,0,1,1,1,0,0,0,4,0.593,0.585
1442,1419,49,26,11,11,4,1419,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1443,1420,49,26,11,11,4,1420,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1444,1421,49,26,11,11,4,1421,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1445,1422,49,26,11,11,4,1422,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1446,1423,49,26,11,11,4,1423,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1447,1424,49,26,11,11,4,1424,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1448,1425,49,26,11,11,4,1425,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1449,1426,49,26,11,11,4,1426,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1450,1427,49,26,11,11,4,1427,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1451,1428,49,26,11,11,4,1428,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1452,1429,49,26,11,11,4,1429,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1453,1430,49,26,11,11,4,1430,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1454,1431,49,26,11,11,4,1431,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1455,1432,49,26,11,11,4,1432,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1456,1433,49,26,11,11,4,1433,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1457,1434,49,26,11,11,4,1434,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1458,1435,49,26,11,11,4,1435,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1459,1436,49,26,11,11,4,1436,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1460,1437,49,26,11,11,4,1437,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1461,1438,49,26,11,11,4,1438,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1462,1439,49,26,11,11,4,1439,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1463,1440,49,26,11,11,4,1440,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1464,1441,49,26,11,11,4,1441,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1465,1442,49,26,11,11,4,1442,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1466,1443,49,26,11,11,4,1443,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1467,1444,49,26,11,11,4,1444,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1468,1445,49,26,11,11,4,1445,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1469,1446,49,26,11,11,4,1446,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1470,1447,49,26,11,11,4,1447,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1471,1448,49,26,11,11,4,1448,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1472,1449,49,26,11,11,4,1449,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1473,1450,49,26,11,11,4,1450,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1474,1451,49,26,11,11,4,1451,26,49,8,8,8,8,8,11,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1475,1452,49,26,11,11,4,1452,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1476,1453,49,26,11,11,4,1453,26,49,8,8,8,8,8,10,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1477,1454,49,26,11,11,4,1454,26,49,8,8,8,8,8,11,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1478,1455,49,26,11,11,4,1455,26,49,8,8,8,8,8,11,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1479,1456,49,26,11,11,4,1456,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1480,1457,49,26,11,11,4,1457,26,49,8,8,8,8,8,11,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1481,1458,49,26,11,11,4,1458,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1482,1459,49,26,11,11,4,1459,26,49,8,8,8,8,8,11,8,8,8,6,7,9,1,0,1,1,1,0,0,0,8,0.355,0.355
1483,1460,49,26,11,11,4,1460,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1484,1461,49,26,11,11,4,1461,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1485,1462,49,26,11,11,4,1462,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1486,1463,49,26,11,11,4,1463,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1487,1464,49,26,11,11,4,1464,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1488,1465,49,26,11,11,4,1465,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1489,1466,49,26,11,11,4,1466,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1490,1467,49,26,11,11,4,1467,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1491,1468,49,26,11,11,4,1468,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1492,1469,49,26,11,11,4,1469,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1493,1470,49,26,11,11,4,1470,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1494,1471,49,26,11,11,4,1471,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1495,1472,49,26,11,11,4,1472,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1496,1473,49,26,11,11,4,1473,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1497,1474,49,26,11,11,4,1474,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1498,1475,49,26,11,11,4,1475,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1499,1476,49,26,11,11,4,1476,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1500,1477,49,26,11,11,4,1477,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1501,1478,49,26,11,11,4,1478,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1502,1479,49,26,11,11,4,1479,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1503,1480,49,26,11,11,4,1480,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1504,1481,49,26,11,11,4,1481,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1505,1482,49,26,11,11,4,1482,26,49,5,5,5,5,5,7,5,5,5,4,12,7,1,0,1,1,1,0,0,0,9,0.387,0.387
1506,1483,49,26,11,11,4,1483,26,49,5,5,5,5,5,7,5,5,5,4,12,7,1,0,1,1,1,0,0,0,9,0.387,0.387
1507,1484,49,26,11,11,4,1484,26,49,5,5,5,5,5,7,5,5,5,4,12,7,1,0,1,1,1,0,0,0,9,0.387,0.387
1508,1485,49,26,11,11,4,1485,26,49,5,5,5,5,5,7,5,5,5,4,12,7,1,0,1,1,1,0,0,0,9,0.387,0.387
1509,1486,49,26,11,11,4,1486,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1510,1487,49,26,11,11,4,1487,26,49,5,5,5,5,5,7,5,5,5,4,12,7,1,0,1,1,1,0,0,0,9,0.387,0.387
1511,1488,49,26,11,11,4,1488,26,49,5,5,5,5,5,7,5,5,5,4,12,7,1,0,1,1,1,0,0,0,9,0.387,0.387
1512,1489,49,26,11,11,4,1489,26,49,9,9,9,9,9,7,9,9,9,5,11,8,1,0,1,1,1,0,0,0,11,0.264,0.264
1513,1490,49,26,11,11,4,1490,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1514,1491,49,26,11,11,4,1491,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1515,1492,61,26,13,11,1,1492,26,61,19,19,19,19,19,21,19,19,19,12,19,15,1,0,1,1,1,0,1,0,13,0.951,0.951
1516,1493,61,26,13,11,1,1493,26,61,19,19,19,19,19,21,19,19,19,12,19,15,1,0,1,1,1,0,1,0,13,0.951,0.951
1517,1494,61,26,13,11,1,1494,26,61,19,19,19,19,19,21,19,19,19,12,19,15,1,0,1,1,1,0,1,0,13,0.951,0.951
1518,1495,61,26,13,11,1,1495,26,61,19,19,19,19,19,21,19,19,19,12,19,15,1,0,1,1,1,0,1,0,13,0.951,0.951
1519,1496,61,26,13,11,1,1496,26,61,19,19,19,19,19,21,19,19,19,12,19,15,1,0,1,1,1,0,1,0,13,0.951,0.951
1520,1497,61,26,13,11,1,1497,26,61,19,19,19,19,19,21,19,19,19,12,19,15,1,0,1,1,1,0,1,0,13,0.951,0.951
1521,1498,61,26,13,11,1,1498,26,61,19,19,19,19,19,21,19,19,19,12,19,15,1,0,1,1,1,0,1,0,13,0.951,0.951
1522,1499,61,26,13,11,1,1499,26,61,19,19,19,19,19,21,19,19,19,12,19,15,1,0,1,1,1,0,1,0,13,0.951,0.951
1523,1500,61,26,13,11,1,1500,26,61,19,19,19,19,19,21,19,19,19,12,19,15,1,0,1,1,1,0,1,0,13,0.951,0.951
1524,1501,61,26,13,11,1,1501,26,61,19,19,19,19,19,21,19,19,19,12,19,15,1,0,1,1,1,0,1,0,13,0.951,0.951
1525,1502,61,26,13,11,1,1502,26,61,19,19,19,19,19,21,19,19,19,12,19,15,1,0,1,1,1,0,1,0,13,0.951,0.951
1526,1503,61,26,13,11,1,1503,26,61,19,19,19,19,19,21,19,19,19,12,19,15,1,0,1,1,1,0,1,0,13,0.951,0.951
1527,1504,61,26,13,11,1,1504,26,61,19,19,19,19,19,21,19,19,19,12,19,15,1,0,1,1,1,0,1,0,13,0.951,0.951
1528,1505,61,26,13,11,1,1505,26,61,19,19,19,19,19,21,19,19,19,12,19,15,1,0,1,1,1,0,1,0,13,0.951,0.951
1529,1506,49,26,12,11,5,1506,26,49,10,10,10,10,10,6,10,10,10,1,10,4,1,0,1,1,1,0,1,0,12,0.598,0.598
1530,1507,49,26,12,11,5,1507,26,49,10,10,10,10,10,6,10,10,10,1,10,4,1,0,1,1,1,0,1,0,12,0.598,0.598
1531,1508,49,26,12,11,5,1508,26,49,6,6,6,6,6,6,6,6,6,2,9,5,1,1,1,1,1,0,0,0,11,0.333,0.333
1532,1509,49,26,12,11,5,1509,26,49,10,10,10,10,10,6,10,10,10,1,10,4,1,0,1,1,1,0,1,0,12,0.598,0.598
1533,1510,49,26,12,11,5,1510,26,49,6,6,6,6,6,6,6,6,6,2,9,5,1,1,1,1,1,0,0,0,11,0.333,0.333
1534,1511,49,26,12,11,5,1511,26,49,6,6,6,6,6,6,6,6,6,2,9,5,1,1,1,1,1,0,0,0,11,0.333,0.333
1535,1512,49,26,12,11,5,1512,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1536,1513,49,26,12,11,5,1513,26,49,6,6,6,6,6,6,6,6,6,2,9,5,1,1,1,1,1,0,0,0,11,0.333,0.333
1537,1514,49,26,12,11,5,1514,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1538,1515,49,26,12,11,5,1515,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1539,1516,49,26,12,11,5,1516,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1540,1517,49,26,12,11,5,1517,26,49,10,10,10,10,10,6,10,10,10,1,10,4,1,0,1,1,1,0,1,0,12,0.598,0.598
1541,1518,49,26,12,11,5,1518,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1542,1519,49,26,12,11,5,1519,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1543,1520,49,26,12,11,5,1520,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1544,1521,49,26,12,11,5,1521,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1545,1522,49,26,12,11,5,1522,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1546,1523,49,26,12,11,5,1523,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1547,1524,49,26,12,11,5,1524,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1548,1525,49,26,12,11,5,1525,26,49,10,10,10,10,10,6,10,10,10,1,10,4,1,0,1,1,1,0,1,0,12,0.598,0.598
1549,1526,49,26,12,11,5,1526,26,49,10,10,10,10,10,6,10,10,10,1,10,4,1,0,1,1,1,0,1,0,12,0.598,0.598
1550,1527,49,26,12,11,5,1527,26,49,10,10,10,10,10,6,10,10,10,1,10,4,1,0,1,1,1,0,1,0,12,0.598,0.598
1551,1528,49,26,12,11,5,1528,26,49,10,10,10,10,10,6,10,10,10,1,10,4,1,0,1,1,1,0,1,0,12,0.598,0.598
1552,1529,49,26,12,11,5,1529,26,49,6,6,6,6,6,6,6,6,6,2,9,5,1,1,1,1,1,0,0,0,11,0.333,0.333
1553,1530,49,26,12,11,5,1530,26,49,10,10,10,10,10,6,10,10,10,1,10,4,1,0,1,1,1,0,1,0,12,0.598,0.598
1554,1531,49,26,12,11,5,1531,26,49,6,6,6,6,6,11,6,6,6,2,9,5,1,0,1,1,1,0,0,0,11,0.333,0.333
1555,1532,49,26,12,11,5,1532,26,49,10,10,10,10,10,6,10,10,10,1,10,4,1,0,1,1,1,0,1,0,12,0.598,0.598
1556,1533,49,26,12,11,5,1533,26,49,10,10,10,10,10,6,10,10,10,1,10,4,1,0,1,1,1,0,1,0,12,0.598,0.598
