"seccion","munn.x","ife","mun","edon.x","lisnom","disfed1979","disfed1997","disfed2006","disfed2018","disloc2010","cab2010","disloc2018","nota","X","edon.y","munn.y","escenario1","escenario2","escenario3_cg","escenario3_jge","iee1","panal_cnv1","pan_clv1","pan_clv2","escenario3_tribunal","esc1_IEE1","esc1_panalCNV1","esc1_panCLV1","esc2_panCLV2","SQ","dsiSQ_E3"
2045,470,20470,"SANTIAGO JUXTLAHUACA",20,989,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2042,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.505
2046,470,20470,"SANTIAGO JUXTLAHUACA",20,1501,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2043,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.505
2047,470,20470,"SANTIAGO JUXTLAHUACA",20,1225,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2044,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.505
2048,470,20470,"SANTIAGO JUXTLAHUACA",20,1339,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2045,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.505
2049,470,20470,"SANTIAGO JUXTLAHUACA",20,528,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2046,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.505
2050,471,20471,"SANTIAGO LACHIGUIRI",20,1096,10,5,5,5,5,"CIUDAD IXTEPEC",8,"",2047,20,471,20,20,8,10,9,20,10,10,8,0,1,0,0,6,0.299
2051,471,20471,"SANTIAGO LACHIGUIRI",20,794,10,5,5,5,5,"CIUDAD IXTEPEC",8,"",2048,20,471,20,20,8,10,9,20,10,10,8,0,1,0,0,6,0.299
2052,471,20471,"SANTIAGO LACHIGUIRI",20,660,10,5,5,5,5,"CIUDAD IXTEPEC",8,"",2049,20,471,20,20,8,10,9,20,10,10,8,0,1,0,0,6,0.299
2053,471,20471,"SANTIAGO LACHIGUIRI",20,509,10,5,5,5,5,"CIUDAD IXTEPEC",8,"",2050,20,471,20,20,8,10,9,20,10,10,8,0,1,0,0,6,0.299
2054,515,20515,"SANTO DOMINGO TEHUANTEPEC",20,573,10,5,5,5,6,"SANTO DOMINGO TEHUANTEPEC",8,"",2051,20,515,20,20,8,10,9,20,10,10,8,0,1,0,0,6,0.299
2055,471,20471,"SANTIAGO LACHIGUIRI",20,298,10,5,5,5,5,"CIUDAD IXTEPEC",8,"",2052,20,471,20,20,8,10,9,20,10,10,8,0,1,0,0,6,0.299
2056,472,20472,"SANTIAGO LALOPA",20,372,2,4,4,4,3,"IXTLAN DE JUAREZ",1,"",2053,20,472,16,25,1,1,1,16,1,1,1,0,1,0,0,3,0.654
2057,473,20473,"SANTIAGO LAOLLAGA",20,844,10,5,5,5,5,"CIUDAD IXTEPEC",8,"",2054,20,473,20,20,8,10,6,20,10,10,8,0,1,0,0,6,0.299
2058,473,20473,"SANTIAGO LAOLLAGA",20,1317,10,5,5,5,5,"CIUDAD IXTEPEC",8,"",2055,20,473,20,20,8,10,6,20,10,10,8,0,1,0,0,6,0.299
2059,473,20473,"SANTIAGO LAOLLAGA",20,272,10,5,5,5,5,"CIUDAD IXTEPEC",8,"",2056,20,473,20,20,8,10,6,20,10,10,8,0,1,0,0,6,0.299
2060,474,20474,"SANTIAGO LAXOPA",20,482,2,4,4,4,3,"IXTLAN DE JUAREZ",1,"",2057,20,474,16,25,1,1,1,16,1,1,1,0,1,0,0,3,0.654
2061,474,20474,"SANTIAGO LAXOPA",20,450,2,4,4,4,3,"IXTLAN DE JUAREZ",1,"",2058,20,474,16,25,1,1,1,16,1,1,1,0,1,0,0,3,0.654
2062,475,20475,"SANTIAGO LLANO GRANDE",20,1704,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2059,20,475,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2063,475,20475,"SANTIAGO LLANO GRANDE",20,447,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2060,20,475,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2064,475,20475,"SANTIAGO LLANO GRANDE",20,678,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2061,20,475,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2065,476,20476,"SANTIAGO MATATLAN",20,1107,2,4,4,4,4,"TLACOLULA DE MATAMOROS",20,"",2062,20,476,2,3,20,8,8,2,7,8,20,0,1,0,0,4,0.669
2066,476,20476,"SANTIAGO MATATLAN",20,744,2,4,4,4,4,"TLACOLULA DE MATAMOROS",20,"",2063,20,476,2,3,20,8,8,2,7,8,20,0,1,0,0,4,0.669
2067,476,20476,"SANTIAGO MATATLAN",20,915,2,4,4,4,4,"TLACOLULA DE MATAMOROS",20,"",2064,20,476,2,3,20,8,8,2,7,8,20,0,1,0,0,4,0.669
2068,476,20476,"SANTIAGO MATATLAN",20,904,2,4,4,4,4,"TLACOLULA DE MATAMOROS",20,"",2065,20,476,2,3,20,8,8,2,7,8,20,0,1,0,0,4,0.669
2069,476,20476,"SANTIAGO MATATLAN",20,2930,2,4,4,4,4,"TLACOLULA DE MATAMOROS",20,"",2066,20,476,2,3,20,8,8,2,7,8,20,0,1,0,0,4,0.669
2070,477,20477,"SANTIAGO MILTEPEC",20,297,6,3,3,3,15,"HEROICA CIUDAD DE HUAJUAPAN DE LEON",5,"",2067,20,477,14,12,5,5,5,14,11,5,5,0,1,0,0,15,0.616
2071,478,20478,"SANTIAGO MINAS",20,969,8,11,9,9,10,"HEROICA CIUDAD DE EJUTLA DE CRESPO",13,"",2068,20,478,23,1,13,13,10,23,8,13,13,0,1,0,0,10,0.743
2072,479,20479,"SANTIAGO NACALTEPEC",20,629,5,2,3,2,17,"TEOTITLAN DE FLORES MAGON",7,"",2069,20,479,4,13,7,7,16,4,1,7,7,0,1,0,0,16,0.377
2073,479,20479,"SANTIAGO NACALTEPEC",20,253,5,2,3,2,17,"TEOTITLAN DE FLORES MAGON",7,"",2070,20,479,4,13,7,7,16,4,1,7,7,0,1,0,0,16,0.377
2074,479,20479,"SANTIAGO NACALTEPEC",20,342,5,2,3,2,17,"TEOTITLAN DE FLORES MAGON",7,"",2071,20,479,4,13,7,7,16,4,1,7,7,0,1,0,0,16,0.377
2075,479,20479,"SANTIAGO NACALTEPEC",20,286,5,2,3,2,17,"TEOTITLAN DE FLORES MAGON",7,"",2072,20,479,4,13,7,7,16,4,1,7,7,0,1,0,0,16,0.377
2076,480,20480,"SANTIAGO NEJAPILLA",20,177,6,6,3,3,14,"SAN PEDRO Y SAN PABLO TEPOSCOLULA",7,"",2073,20,480,1,9,7,7,7,1,4,7,7,0,1,0,0,16,0.377
2077,481,20481,"SANTIAGO NILTEPEC",20,455,1,7,7,7,23,"HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA",11,"",2074,20,481,15,22,11,6,12,15,13,17,11,0,1,0,0,24,0.615
2078,481,20481,"SANTIAGO NILTEPEC",20,704,1,7,7,7,23,"HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA",11,"",2075,20,481,15,22,11,6,12,15,13,17,11,0,1,0,0,24,0.615
2079,481,20481,"SANTIAGO NILTEPEC",20,866,1,7,7,7,23,"HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA",11,"",2076,20,481,15,22,11,6,12,15,13,17,11,0,1,0,0,24,0.615
2080,481,20481,"SANTIAGO NILTEPEC",20,630,1,7,7,7,23,"HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA",11,"",2077,20,481,15,22,11,6,12,15,13,17,11,0,1,0,0,24,0.615
2081,481,20481,"SANTIAGO NILTEPEC",20,459,1,7,7,7,23,"HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA",11,"",2078,20,481,15,22,11,6,12,15,13,17,11,0,1,0,0,24,0.615
2082,481,20481,"SANTIAGO NILTEPEC",20,198,1,7,7,7,23,"HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA",11,"",2079,20,481,15,22,11,6,12,15,13,17,11,0,1,0,0,24,0.615
2083,481,20481,"SANTIAGO NILTEPEC",20,499,1,7,7,7,23,"HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA",11,"",2080,20,481,15,22,11,6,12,15,13,17,11,0,1,0,0,24,0.615
2084,482,20482,"SANTIAGO NUNDICHE",20,364,7,6,6,6,13,"HEROICA CIUDAD DE TLAXIACO",12,"",2081,20,482,1,9,12,12,7,1,14,12,12,0,1,0,0,13,0.698
2085,482,20482,"SANTIAGO NUNDICHE",20,334,7,6,6,6,13,"HEROICA CIUDAD DE TLAXIACO",12,"",2082,20,482,1,9,12,12,7,1,14,12,12,0,1,0,0,13,0.698
2086,483,20483,"SANTIAGO NUYOO",20,633,7,6,6,6,13,"HEROICA CIUDAD DE TLAXIACO",12,"",2083,20,483,7,9,12,12,14,7,14,12,12,0,1,0,0,13,0.698
2087,483,20483,"SANTIAGO NUYOO",20,876,7,6,6,6,13,"HEROICA CIUDAD DE TLAXIACO",12,"",2084,20,483,7,9,12,12,14,7,14,12,12,0,1,0,0,13,0.698
2088,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1369,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2085,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2089,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1418,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2086,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2090,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,941,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2087,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2091,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1189,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2088,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2092,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1618,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2089,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2093,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1460,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2090,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2094,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1811,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2091,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2095,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1327,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2092,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2096,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1453,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2093,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2097,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1851,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2094,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2098,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,2173,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2095,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2099,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,2031,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2096,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2100,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,2684,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2097,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2101,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,885,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2098,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2102,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,753,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2099,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2103,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1148,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2100,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2104,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1282,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2101,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2105,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1051,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2102,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2106,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1206,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2103,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2107,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,827,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2104,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2108,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1222,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2105,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2109,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,996,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2106,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2110,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1017,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2107,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2111,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1496,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2108,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2112,485,20485,"SANTIAGO SUCHILQUITONGO",20,1774,5,2,3,2,2,"VILLA DE ETLA",7,"",2109,20,485,4,13,7,7,16,4,4,7,7,0,1,1,0,16,0.377
2113,485,20485,"SANTIAGO SUCHILQUITONGO",20,1575,5,2,3,2,2,"VILLA DE ETLA",7,"",2110,20,485,4,13,7,7,16,4,4,7,7,0,1,1,0,16,0.377
2114,485,20485,"SANTIAGO SUCHILQUITONGO",20,1355,5,2,3,2,2,"VILLA DE ETLA",7,"",2111,20,485,4,13,7,7,16,4,4,7,7,0,1,1,0,16,0.377
2115,485,20485,"SANTIAGO SUCHILQUITONGO",20,564,5,2,3,2,2,"VILLA DE ETLA",7,"",2112,20,485,4,13,7,7,16,4,4,7,7,0,1,1,0,16,0.377
2116,485,20485,"SANTIAGO SUCHILQUITONGO",20,980,5,2,3,2,2,"VILLA DE ETLA",7,"",2113,20,485,4,13,7,7,16,4,4,7,7,0,1,1,0,16,0.377
2117,486,20486,"SANTIAGO TAMAZOLA",20,785,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",5,"",2114,20,486,14,12,5,5,5,14,11,5,5,0,1,0,0,15,0.616
2118,486,20486,"SANTIAGO TAMAZOLA",20,882,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",5,"",2115,20,486,14,12,5,5,5,14,11,5,5,0,1,0,0,15,0.616
2119,486,20486,"SANTIAGO TAMAZOLA",20,443,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",5,"",2116,20,486,14,12,5,5,5,14,11,5,5,0,1,0,0,15,0.616
2120,486,20486,"SANTIAGO TAMAZOLA",20,292,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",5,"",2117,20,486,14,12,5,5,5,14,11,5,5,0,1,0,0,15,0.616
2121,486,20486,"SANTIAGO TAMAZOLA",20,326,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",5,"",2118,20,486,14,12,5,5,5,14,11,5,5,0,1,0,0,15,0.616
2122,486,20486,"SANTIAGO TAMAZOLA",20,496,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",5,"",2119,20,486,14,12,5,5,5,14,11,5,5,0,1,0,0,15,0.616
2123,487,20487,"SANTIAGO TAPEXTLA",20,1042,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2120,20,487,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2124,487,20487,"SANTIAGO TAPEXTLA",20,971,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2121,20,487,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2125,488,20488,"SANTIAGO TENANGO",20,594,5,2,3,2,2,"VILLA DE ETLA",7,"",2122,20,488,4,13,7,7,7,4,4,7,7,0,1,1,0,16,0.377
2126,488,20488,"SANTIAGO TENANGO",20,665,5,2,3,2,2,"VILLA DE ETLA",7,"",2123,20,488,4,13,7,7,7,4,4,7,7,0,1,1,0,16,0.377
2127,489,20489,"SANTIAGO TEPETLAPA",20,108,6,3,3,3,14,"SAN PEDRO Y SAN PABLO TEPOSCOLULA",7,"",2124,20,489,1,6,7,7,7,1,4,7,7,0,1,0,0,16,0.377
2128,490,20490,"SANTIAGO TETEPEC",20,1134,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",23,"",2125,20,490,10,17,23,23,19,10,23,23,23,0,1,0,0,9,0.894
2129,490,20490,"SANTIAGO TETEPEC",20,1090,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",23,"",2126,20,490,10,17,23,23,19,10,23,23,23,0,1,0,0,9,0.894
2130,490,20490,"SANTIAGO TETEPEC",20,804,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",23,"",2127,20,490,10,17,23,23,19,10,23,23,23,0,1,0,0,9,0.894
2131,491,20491,"SANTIAGO TEXCALCINGO",20,878,5,2,2,2,17,"TEOTITLAN DE FLORES MAGON",15,"",2128,20,491,1,6,15,15,17,1,16,15,15,0,1,0,0,17,0.758
2132,491,20491,"SANTIAGO TEXCALCINGO",20,688,5,2,2,2,17,"TEOTITLAN DE FLORES MAGON",15,"",2129,20,491,1,6,15,15,17,1,16,15,15,0,1,0,0,17,0.758
2133,492,20492,"SANTIAGO TEXTITLAN",20,1598,7,9,9,6,10,"HEROICA CIUDAD DE EJUTLA DE CRESPO",13,"",2130,20,492,23,1,13,13,10,23,8,13,13,0,1,0,0,10,0.743
2134,492,20492,"SANTIAGO TEXTITLAN",20,365,7,9,9,6,10,"HEROICA CIUDAD DE EJUTLA DE CRESPO",13,"",2131,20,492,23,1,13,13,10,23,8,13,13,0,1,0,0,10,0.743
2135,493,20493,"SANTIAGO TILANTONGO",20,635,7,6,3,3,16,"ASUNCION NOCHIXTLAN",7,"",2132,20,493,7,9,7,7,7,7,4,7,7,1,1,0,0,16,0.377
2136,493,20493,"SANTIAGO TILANTONGO",20,422,7,6,3,3,16,"ASUNCION NOCHIXTLAN",7,"",2133,20,493,7,9,7,7,7,7,4,7,7,1,1,0,0,16,0.377
2137,493,20493,"SANTIAGO TILANTONGO",20,664,7,6,3,3,16,"ASUNCION NOCHIXTLAN",7,"",2134,20,493,7,9,7,7,7,7,4,7,7,1,1,0,0,16,0.377
2138,493,20493,"SANTIAGO TILANTONGO",20,476,7,6,3,3,16,"ASUNCION NOCHIXTLAN",7,"",2135,20,493,7,9,7,7,7,7,4,7,7,1,1,0,0,16,0.377
2139,494,20494,"SANTIAGO TILLO",20,424,6,6,3,3,16,"ASUNCION NOCHIXTLAN",7,"",2136,20,494,1,9,7,7,7,1,4,7,7,0,1,0,0,16,0.377
2140,495,20495,"SANTIAGO TLAZOYALTEPEC",20,937,5,6,3,3,2,"VILLA DE ETLA",7,"",2137,20,495,4,13,7,7,7,4,4,7,7,0,1,1,0,16,0.377
2141,495,20495,"SANTIAGO TLAZOYALTEPEC",20,717,5,6,3,3,2,"VILLA DE ETLA",7,"",2138,20,495,4,13,7,7,7,4,4,7,7,0,1,1,0,16,0.377
2142,495,20495,"SANTIAGO TLAZOYALTEPEC",20,751,5,6,3,3,2,"VILLA DE ETLA",7,"",2139,20,495,4,13,7,7,7,4,4,7,7,0,1,1,0,16,0.377
2143,495,20495,"SANTIAGO TLAZOYALTEPEC",20,499,5,6,3,3,2,"VILLA DE ETLA",7,"",2140,20,495,4,13,7,7,7,4,4,7,7,0,1,1,0,16,0.377
2144,496,20496,"SANTIAGO XANICA",20,645,9,10,10,5,7,"MIAHUATLAN DE PORFIRIO DIAZ",10,"",2141,20,496,12,18,10,11,20,12,22,11,10,0,1,0,0,7,0.606
2145,496,20496,"SANTIAGO XANICA",20,257,9,10,10,5,7,"MIAHUATLAN DE PORFIRIO DIAZ",10,"",2142,20,496,12,18,10,11,20,12,22,11,10,0,1,0,0,7,0.606
2146,496,20496,"SANTIAGO XANICA",20,467,9,10,10,5,7,"MIAHUATLAN DE PORFIRIO DIAZ",10,"",2143,20,496,12,18,10,11,20,12,22,11,10,0,1,0,0,7,0.606
2147,496,20496,"SANTIAGO XANICA",20,530,9,10,10,5,7,"MIAHUATLAN DE PORFIRIO DIAZ",10,"",2144,20,496,12,18,10,11,20,12,22,11,10,0,1,0,0,7,0.606
2148,497,20497,"SANTIAGO XIACUI",20,593,2,4,4,4,3,"IXTLAN DE JUAREZ",1,"",2145,20,497,16,25,1,1,1,16,1,1,1,0,1,0,0,3,0.654
2149,497,20497,"SANTIAGO XIACUI",20,781,2,4,4,4,3,"IXTLAN DE JUAREZ",1,"",2146,20,497,16,25,1,1,1,16,1,1,1,0,1,0,0,3,0.654
2150,498,20498,"SANTIAGO YAITEPEC",20,2286,8,11,11,9,9,"SAN PEDRO MIXTEPEC",23,"",2147,20,498,21,17,23,23,22,21,8,23,23,0,1,0,0,9,0.894
2151,499,20499,"SANTIAGO YAVEO",20,647,10,5,7,5,20,"SAN PEDRO Y SAN PABLO AYUTLA",4,"",2148,20,499,17,19,4,4,4,17,3,4,4,0,1,0,0,20,0.828
2152,499,20499,"SANTIAGO YAVEO",20,474,10,5,7,5,20,"SAN PEDRO Y SAN PABLO AYUTLA",4,"",2149,20,499,17,19,4,4,4,17,3,4,4,0,1,0,0,20,0.828
2153,499,20499,"SANTIAGO YAVEO",20,1451,10,5,7,5,20,"SAN PEDRO Y SAN PABLO AYUTLA",4,"",2150,20,499,17,19,4,4,4,17,3,4,4,0,1,0,0,20,0.828
2154,499,20499,"SANTIAGO YAVEO",20,699,10,5,7,5,20,"SAN PEDRO Y SAN PABLO AYUTLA",4,"",2151,20,499,17,19,4,4,4,17,3,4,4,0,1,0,0,20,0.828
2155,499,20499,"SANTIAGO YAVEO",20,0,10,5,7,5,20,"SAN PEDRO Y SAN PABLO AYUTLA",4,"",2152,20,499,17,19,4,4,4,17,3,4,4,0,1,0,0,20,0.828
2156,500,20500,"SANTIAGO YOLOMECATL",20,713,6,3,3,3,14,"SAN PEDRO Y SAN PABLO TEPOSCOLULA",12,"",2153,20,500,1,9,12,12,7,1,4,12,12,0,1,0,0,13,0.698
2157,500,20500,"SANTIAGO YOLOMECATL",20,665,6,3,3,3,14,"SAN PEDRO Y SAN PABLO TEPOSCOLULA",12,"",2154,20,500,1,9,12,12,7,1,4,12,12,0,1,0,0,13,0.698
2158,501,20501,"SANTIAGO YOSONDUA",20,1086,7,6,6,6,13,"HEROICA CIUDAD DE TLAXIACO",12,"",2155,20,501,7,1,12,12,14,7,14,12,12,0,1,0,0,13,0.698
2159,501,20501,"SANTIAGO YOSONDUA",20,562,7,6,6,6,13,"HEROICA CIUDAD DE TLAXIACO",12,"",2156,20,501,7,1,12,12,14,7,14,12,12,0,1,0,0,13,0.698
2160,501,20501,"SANTIAGO YOSONDUA",20,896,7,6,6,6,13,"HEROICA CIUDAD DE TLAXIACO",12,"",2157,20,501,7,1,12,12,14,7,14,12,12,0,1,0,0,13,0.698
2161,501,20501,"SANTIAGO YOSONDUA",20,307,7,6,6,6,13,"HEROICA CIUDAD DE TLAXIACO",12,"",2158,20,501,7,1,12,12,14,7,14,12,12,0,1,0,0,13,0.698
2162,501,20501,"SANTIAGO YOSONDUA",20,833,7,6,6,6,13,"HEROICA CIUDAD DE TLAXIACO",12,"",2159,20,501,7,1,12,12,14,7,14,12,12,0,1,0,0,13,0.698
2163,501,20501,"SANTIAGO YOSONDUA",20,602,7,6,6,6,13,"HEROICA CIUDAD DE TLAXIACO",12,"",2160,20,501,7,1,12,12,14,7,14,12,12,0,1,0,0,13,0.698
2164,501,20501,"SANTIAGO YOSONDUA",20,960,7,6,6,6,13,"HEROICA CIUDAD DE TLAXIACO",12,"",2161,20,501,7,1,12,12,14,7,14,12,12,0,1,0,0,13,0.698
2165,502,20502,"SANTIAGO YUCUYACHI",20,555,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",5,"",2162,20,502,14,12,5,5,5,14,11,5,5,0,1,0,0,15,0.616
2166,502,20502,"SANTIAGO YUCUYACHI",20,419,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",5,"",2163,20,502,14,12,5,5,5,14,11,5,5,0,1,0,0,15,0.616
2167,503,20503,"SANTIAGO ZACATEPEC",20,670,2,4,4,4,20,"SAN PEDRO Y SAN PABLO AYUTLA",4,"",2164,20,503,17,19,4,4,4,17,3,4,4,0,1,0,0,20,0.828
2168,503,20503,"SANTIAGO ZACATEPEC",20,929,2,4,4,4,20,"SAN PEDRO Y SAN PABLO AYUTLA",4,"",2165,20,503,17,19,4,4,4,17,3,4,4,0,1,0,0,20,0.828
2169,503,20503,"SANTIAGO ZACATEPEC",20,798,2,4,4,4,20,"SAN PEDRO Y SAN PABLO AYUTLA",4,"",2166,20,503,17,19,4,4,4,17,3,4,4,0,1,0,0,20,0.828
2170,503,20503,"SANTIAGO ZACATEPEC",20,717,2,4,4,4,20,"SAN PEDRO Y SAN PABLO AYUTLA",4,"",2167,20,503,17,19,4,4,4,17,3,4,4,0,1,0,0,20,0.828
2171,504,20504,"SANTIAGO ZOOCHILA",20,348,2,4,4,4,3,"IXTLAN DE JUAREZ",1,"",2168,20,504,16,25,1,1,1,16,1,1,1,0,1,0,0,3,0.654
2172,505,20505,"SANTO DOMINGO ALBARRADAS",20,567,2,4,4,4,4,"TLACOLULA DE MATAMOROS",20,"",2169,20,505,2,25,20,4,1,2,3,4,20,0,1,0,0,4,0.669
2173,506,20506,"SANTO DOMINGO ARMENTA",20,1246,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2170,20,506,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2174,506,20506,"SANTO DOMINGO ARMENTA",20,1120,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2171,20,506,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
2175,507,20507,"SANTO DOMINGO CHIHUITAN",20,1266,10,5,5,5,5,"CIUDAD IXTEPEC",8,"",2172,20,507,20,20,8,10,6,20,10,10,8,0,1,0,0,6,0.299
2176,508,20508,"SANTO DOMINGO DE MORELOS",20,1506,8,10,10,10,8,"SAN PEDRO POCHUTLA",22,"",2173,20,508,11,18,22,20,13,11,12,20,22,0,1,0,0,8,0.681
